hours,county,households,volume,site,barcode,status
0,Turkana,400,0,7668311,5078,3
0,Turkana,500,0,5691849,6063,3
0,Turkana,1000,0,5691698,6097,3
10,Turkana,150,150,5691760,6074,1
0,Turkana,1000,0,5691928,6048,3
0,Turkana,16000,0,7668335,5070,3
0,Turkana,1000,0,7668328,5074,3
0,Turkana,400,0,7668311,5078,3
0,Turkana,500,0,5691849,6063,3
0,Turkana,1000,0,5691698,6097,3
10.67,Turkana,150,160.05,5691760,6074,1
0,Turkana,1000,0,5691928,6048,3
0,Turkana,16000,0,7668335,5070,3
0,Turkana,1000,0,7668328,5074,3
0,Turkana,400,0,7668311,5078,3
0,Turkana,500,0,5691849,6063,3
0,Turkana,1000,0,5691698,6097,3
8.67,Turkana,150,130.05,5691760,6074,1
0,Turkana,1000,0,5691928,6048,3
0,Turkana,16000,0,7668335,5070,3
0,Turkana,1000,0,7668328,5074,3
0,Turkana,400,0,7668311,5078,3
0,Turkana,500,0,5691849,6063,3
0,Turkana,1000,0,5691698,6097,3
10,Turkana,150,150,5691760,6074,1
0,Turkana,1000,0,5691928,6048,3
9.33,Turkana,16000,718.41,7668335,5070,1
0,Turkana,1000,0,7668328,5074,3
0,Turkana,400,0,7668311,5078,3
0,Turkana,500,0,5691849,6063,3
0,Turkana,1000,0,5691698,6097,3
10,Turkana,150,150,5691760,6074,1
0,Turkana,1000,0,5691928,6048,3
9.33,Turkana,16000,718.41,7668335,5070,1
0,Turkana,1000,0,7668328,5074,3
0,Turkana,400,0,7668311,5078,3
0,Turkana,500,0,5691849,6063,4
0,Turkana,1000,0,5691698,6097,3
10.67,Turkana,150,160.05,5691760,6074,1
0,Turkana,1000,0,5691928,6048,3
8.67,Turkana,16000,667.59,7668335,5070,1
0,Turkana,1000,0,7668328,5074,3
0,Turkana,400,0,7668311,5078,3
0,Turkana,500,0,5691849,6063,3
0,Turkana,1000,0,5691698,6097,3
6,Turkana,150,90,5691760,6074,1
0,Turkana,1000,0,5691928,6048,3
6.67,Turkana,16000,513.59,7668335,5070,1
0,Turkana,1000,0,7668328,5074,3
0,Turkana,400,0,7668311,5078,3
0,Turkana,500,0,5691849,6063,4
0,Turkana,1000,0,5691698,6097,3
7.33,Turkana,150,109.95,5691760,6074,1
0,Turkana,1000,0,5691928,6048,3
10.67,Turkana,16000,821.59,7668335,5070,1
0,Turkana,1000,0,7668328,5074,3
0,Turkana,400,0,7668311,5078,3
0,Turkana,500,0,5691849,6063,3
0,Turkana,1000,0,5691698,6097,3
9.33,Turkana,150,139.95,5691760,6074,1
0,Turkana,1000,0,5691928,6048,3
10,Turkana,16000,770,7668335,5070,1
0,Turkana,1000,0,7668328,5074,3
0,Turkana,400,0,7668311,5078,3
0,Turkana,500,0,5691849,6063,3
9.33,Turkana,1000,93.3,5691698,6097,1
10.67,Turkana,150,160.05,5691760,6074,1
0,Turkana,1000,0,5691928,6048,3
10,Turkana,16000,770,7668335,5070,1
0,Turkana,1000,0,7668328,5074,3
0,Turkana,400,0,7668311,5078,3
0,Turkana,500,0,5691849,6063,3
9.33,Turkana,1000,93.3,5691698,6097,1
10,Turkana,150,150,5691760,6074,1
0,Turkana,1000,0,5691928,6048,3
10,Turkana,16000,770,7668335,5070,1
0,Turkana,1000,0,7668328,5074,3
0,Turkana,400,0,7668311,5078,3
0,Turkana,500,0,5691849,6063,3
9.33,Turkana,1000,93.3,5691698,6097,1
10.67,Turkana,150,160.05,5691760,6074,1
0,Turkana,1000,0,5691928,6048,3
10,Turkana,16000,770,7668335,5070,1
0,Turkana,1000,0,7668328,5074,3
0,Turkana,400,0,7668311,5078,3
0,Turkana,500,0,5691849,6063,3
9.33,Turkana,1000,93.3,5691698,6097,1
10,Turkana,150,150,5691760,6074,1
0,Turkana,1000,0,5691928,6048,3
10,Turkana,16000,770,7668335,5070,1
0,Turkana,1000,0,7668328,5074,3
0,Turkana,400,0,7668311,5078,3
0,Turkana,500,0,5691849,6063,3
9.33,Turkana,1000,93.3,5691698,6097,1
10.67,Turkana,150,160.05,5691760,6074,1
0,Turkana,1000,0,5691928,6048,3
11.33,Turkana,16000,872.41,7668335,5070,1
7.33,Turkana,1000,73.3,7668328,5074,1
0,Turkana,400,0,7668311,5078,3
0,Turkana,500,0,5691849,6063,3
9.33,Turkana,1000,93.3,5691698,6097,1
10,Turkana,150,150,5691760,6074,1
0,Turkana,1000,0,5691928,6048,3
6,Turkana,16000,462,7668335,5070,1
0.67,Turkana,1000,6.7,7668328,5074,1
0,Turkana,400,0,7668311,5078,3
0,Turkana,500,0,5691849,6063,3
9.33,Turkana,1000,93.3,5691698,6097,1
10.67,Turkana,150,160.05,5691760,6074,1
0,Turkana,1000,0,5691928,6048,3
0,Turkana,16000,0,7668335,5070,3
9.33,Turkana,1000,93.3,7668328,5074,1
0,Turkana,400,0,7668311,5078,3
0,Turkana,500,0,5691849,6063,3
9.33,Turkana,1000,93.3,5691698,6097,1
10.67,Turkana,150,160.05,5691760,6074,1
0,Turkana,1000,0,5691928,6048,3
7.33,Turkana,16000,564.41,7668335,5070,1
11.33,Turkana,1000,113.3,7668328,5074,1
0,Turkana,400,0,7668311,5078,3
9.33,Turkana,1000,93.3,5691698,6097,1
8.67,Turkana,150,130.05,5691760,6074,1
0,Turkana,1000,0,5691928,6048,3
10.67,Turkana,16000,821.59,7668335,5070,1
11.33,Turkana,1000,113.3,7668328,5074,1
0,Turkana,400,0,7668311,5078,3
8.67,Turkana,150,130.05,5691760,6074,1
10.67,Turkana,16000,821.59,7668335,5070,1
11.33,Turkana,1000,113.3,7668328,5074,1
0,Turkana,400,0,7668311,5078,3
10,Turkana,150,150,5691760,6074,1
10.67,Turkana,16000,821.59,7668335,5070,1
12,Turkana,1000,120,7668328,5074,1
0,Turkana,400,0,7668311,5078,3
10.67,Turkana,150,160.05,5691760,6074,1
10.67,Turkana,16000,821.59,7668335,5070,1
12.67,Turkana,1000,126.7,7668328,5074,1
0,Turkana,400,0,7668311,5078,3
10,Turkana,150,150,5691760,6074,1
12,Turkana,16000,924,7668335,5070,1
11.33,Turkana,1000,113.3,7668328,5074,1
0,Turkana,400,0,7668311,5078,3
8,Turkana,150,120,5691760,6074,1
7.33,Turkana,16000,564.41,7668335,5070,1
12.67,Turkana,1000,126.7,7668328,5074,1
0,Turkana,400,0,7668311,5078,3
9.33,Turkana,150,139.95,5691760,6074,1
0,Turkana,16000,0,7668335,5070,3
12,Turkana,1000,120,7668328,5074,1
0,Turkana,400,0,7668311,5078,3
9.33,Turkana,150,139.95,5691760,6074,1
0,Turkana,16000,0,7668335,5070,3
11.33,Turkana,1000,113.3,7668328,5074,1
0,Turkana,400,0,7668311,5078,3
10,Turkana,150,150,5691760,6074,1
10.67,Turkana,16000,821.59,7668335,5070,1
12.67,Turkana,1000,126.7,7668328,5074,1
0,Turkana,400,0,7668311,5078,3
8.67,Turkana,150,130.05,5691760,6074,1
10.67,Turkana,16000,821.59,7668335,5070,1
11.33,Turkana,1000,113.3,7668328,5074,1
0,Turkana,400,0,7668311,5078,3
10,Turkana,150,150,5691760,6074,1
10.67,Turkana,16000,821.59,7668335,5070,1
12.67,Turkana,1000,126.7,7668328,5074,1
0,Turkana,400,0,7668311,5078,3
9.33,Turkana,150,139.95,5691760,6074,1
10.67,Turkana,16000,821.59,7668335,5070,1
6.67,Turkana,1000,66.7,7668328,5074,1
0,Turkana,400,0,7668311,5078,3
4.67,Turkana,150,70.05,5691760,6074,1
10.67,Turkana,16000,821.59,7668335,5070,1
12,Turkana,1000,120,7668328,5074,1
0,Turkana,400,0,7668311,5078,3
4.67,Turkana,150,70.05,5691760,6074,1
11.33,Turkana,16000,872.41,7668335,5070,1
11.33,Turkana,1000,113.3,7668328,5074,1
1.33,Turkana,400,18.62,7668311,5078,1
0,Turkana,150,0,5691760,6074,4
11.33,Turkana,16000,872.41,7668335,5070,1
12,Turkana,1000,120,7668328,5074,1
0,Turkana,400,0,7668311,5078,3
0,Turkana,150,0,5691760,6074,4
8.67,Turkana,16000,667.59,7668335,5070,1
12,Turkana,1000,120,7668328,5074,1
0,Turkana,400,0,7668311,5078,3
0,Turkana,150,0,5691760,6074,4
0,Turkana,16000,0,7668335,5070,3
10.67,Turkana,1000,106.7,7668328,5074,1
0,Turkana,400,0,7668311,5078,3
0,Turkana,150,0,5691760,6074,4
7.33,Turkana,16000,564.41,7668335,5070,1
10.67,Turkana,1000,106.7,7668328,5074,1
6.67,Turkana,400,93.38,7668311,5078,1
0,Turkana,150,0,5691760,6074,4
8.67,Turkana,16000,667.59,7668335,5070,1
10,Turkana,1000,100,7668328,5074,1
6.67,Turkana,400,93.38,7668311,5078,1
0,Turkana,150,0,5691760,6074,4
12,Turkana,16000,924,7668335,5070,1
12.67,Turkana,1000,126.7,7668328,5074,1
8.67,Turkana,400,121.38,7668311,5078,1
0,Turkana,150,0,5691760,6074,4
10.67,Turkana,16000,821.59,7668335,5070,1
11.33,Turkana,1000,113.3,7668328,5074,1
8,Turkana,400,112,7668311,5078,1
0,Turkana,150,0,5691760,6074,4
10,Turkana,16000,770,7668335,5070,1
11.33,Turkana,1000,113.3,7668328,5074,1
8.67,Turkana,400,121.38,7668311,5078,1
0,Turkana,150,0,5691760,6074,4
10.67,Turkana,16000,821.59,7668335,5070,1
11.33,Turkana,1000,113.3,7668328,5074,1
6,Turkana,400,84,7668311,5078,1
0,Turkana,150,0,5691760,6074,4
8.67,Turkana,16000,667.59,7668335,5070,1
11.33,Turkana,1000,113.3,7668328,5074,1
8,Turkana,400,112,7668311,5078,1
0,Turkana,150,0,5691760,6074,4
0,Turkana,16000,0,7668335,5070,3
11.33,Turkana,1000,113.3,7668328,5074,1
8.67,Turkana,400,121.38,7668311,5078,1
0,Turkana,150,0,5691760,6074,4
0,Turkana,16000,0,7668335,5070,3
12,Turkana,1000,120,7668328,5074,1
8,Turkana,400,112,7668311,5078,1
0,Turkana,150,0,5691760,6074,4
0,Turkana,16000,0,7668335,5070,3
11.33,Turkana,1000,113.3,7668328,5074,1
8,Turkana,400,112,7668311,5078,1
0,Turkana,150,0,5691760,6074,4
0,Turkana,16000,0,7668335,5070,3
11.33,Turkana,1000,113.3,7668328,5074,1
8,Turkana,400,112,7668311,5078,1
0,Turkana,150,0,5691760,6074,4
7.33,Turkana,16000,564.41,7668335,5070,1
12,Turkana,1000,120,7668328,5074,1
4.67,Turkana,400,65.38,7668311,5078,1
0,Turkana,150,0,5691760,6074,4
10,Turkana,16000,770,7668335,5070,1
12,Turkana,1000,120,7668328,5074,1
6.67,Turkana,400,93.38,7668311,5078,1
0,Turkana,150,0,5691760,6074,4
9.33,Turkana,16000,718.41,7668335,5070,1
9.33,Turkana,1000,93.3,7668328,5074,1
7.33,Turkana,400,102.62,7668311,5078,1
0,Turkana,150,0,5691760,6074,4
8.67,Turkana,16000,667.59,7668335,5070,1
10.67,Turkana,1000,106.7,7668328,5074,1
8.67,Turkana,400,121.38,7668311,5078,1
0,Turkana,150,0,5691760,6074,4
10.67,Turkana,16000,821.59,7668335,5070,1
12.67,Turkana,1000,126.7,7668328,5074,1
9.33,Turkana,400,130.62,7668311,5078,1
0,Turkana,150,0,5691760,6074,4
10,Turkana,16000,770,7668335,5070,1
12.67,Turkana,1000,126.7,7668328,5074,1
8.67,Turkana,400,121.38,7668311,5078,1
0,Turkana,150,0,5691760,6074,4
10,Turkana,16000,770,7668335,5070,1
12.67,Turkana,1000,126.7,7668328,5074,1
7.33,Turkana,400,102.62,7668311,5078,1
0,Turkana,150,0,5691760,6074,4
10,Turkana,16000,770,7668335,5070,1
12.67,Turkana,1000,126.7,7668328,5074,1
7.33,Turkana,400,102.62,7668311,5078,1
0,Turkana,150,0,5691760,6074,4
10,Turkana,16000,770,7668335,5070,1
12.67,Turkana,1000,126.7,7668328,5074,1
6.67,Turkana,400,93.38,7668311,5078,1
0,Turkana,150,0,5691760,6074,3
10,Turkana,16000,770,7668335,5070,1
12.67,Turkana,1000,126.7,7668328,5074,1
8.67,Turkana,400,121.38,7668311,5078,1
0,Turkana,150,0,5691760,6074,3
10,Turkana,16000,770,7668335,5070,1
12.67,Turkana,1000,126.7,7668328,5074,1
8,Turkana,400,112,7668311,5078,1
0,Turkana,150,0,5691760,6074,3
10,Turkana,16000,770,7668335,5070,1
12.67,Turkana,1000,126.7,7668328,5074,1
6.67,Turkana,400,93.38,7668311,5078,1
10,Turkana,16000,770,7668335,5070,1
10.67,Turkana,1000,106.7,7668328,5074,1
6.67,Turkana,400,93.38,7668311,5078,1
10.67,Turkana,16000,821.59,7668335,5070,1
11.33,Turkana,1000,113.3,7668328,5074,1
6,Turkana,400,84,7668311,5078,1
10,Turkana,16000,770,7668335,5070,1
12,Turkana,1000,120,7668328,5074,1
8.67,Turkana,400,121.38,7668311,5078,1
10,Turkana,16000,770,7668335,5070,1
12.67,Turkana,1000,126.7,7668328,5074,1
8.67,Turkana,400,121.38,7668311,5078,1
10,Turkana,16000,770,7668335,5070,1
12,Turkana,1000,120,7668328,5074,1
8,Turkana,400,112,7668311,5078,1
10,Turkana,16000,770,7668335,5070,1
10.67,Turkana,1000,106.7,7668328,5074,1
8.67,Turkana,400,121.38,7668311,5078,1
10,Turkana,16000,770,7668335,5070,1
12.67,Turkana,1000,126.7,7668328,5074,1
8.67,Turkana,400,121.38,7668311,5078,1
10.67,Turkana,16000,821.59,7668335,5070,1
12,Turkana,1000,120,7668328,5074,1
9.33,Turkana,400,130.62,7668311,5078,1
11.33,Turkana,16000,872.41,7668335,5070,1
12,Turkana,1000,120,7668328,5074,1
7.33,Turkana,400,102.62,7668311,5078,1
9.33,Turkana,16000,718.41,7668335,5070,1
12,Turkana,1000,120,7668328,5074,1
7.33,Turkana,400,102.62,7668311,5078,1
8.67,Turkana,16000,667.59,7668335,5070,1
10,Turkana,1000,100,7668328,5074,1
6.67,Turkana,400,93.38,7668311,5078,1
10.67,Turkana,16000,821.59,7668335,5070,1
11.33,Turkana,1000,113.3,7668328,5074,1
8,Turkana,400,112,7668311,5078,1
10.67,Turkana,16000,821.59,7668335,5070,1
10.67,Turkana,1000,106.7,7668328,5074,1
8.67,Turkana,400,121.38,7668311,5078,1
10,Turkana,16000,770,7668335,5070,1
12,Turkana,1000,120,7668328,5074,1
9.33,Turkana,400,130.62,7668311,5078,1
10,Turkana,16000,770,7668335,5070,1
12.67,Turkana,1000,126.7,7668328,5074,1
9.33,Turkana,400,130.62,7668311,5078,1
10.67,Turkana,16000,821.59,7668335,5070,1
11.33,Turkana,1000,113.3,7668328,5074,1
9.33,Turkana,400,130.62,7668311,5078,1
10.67,Turkana,16000,821.59,7668335,5070,1
10.67,Turkana,1000,106.7,7668328,5074,1
8.67,Turkana,400,121.38,7668311,5078,1
10.67,Turkana,16000,821.59,7668335,5070,1
4.67,Turkana,1000,46.7,7668328,5074,1
9.33,Turkana,400,130.62,7668311,5078,1
10,Turkana,16000,770,7668335,5070,1
10.67,Turkana,1000,106.7,7668328,5074,1
8.67,Turkana,400,121.38,7668311,5078,1
11.33,Turkana,16000,872.41,7668335,5070,1
10.67,Turkana,1000,106.7,7668328,5074,1
9.33,Turkana,400,130.62,7668311,5078,1
10.67,Turkana,16000,821.59,7668335,5070,1
11.33,Turkana,1000,113.3,7668328,5074,1
9.33,Turkana,400,130.62,7668311,5078,1
11.33,Turkana,16000,872.41,7668335,5070,1
12,Turkana,1000,120,7668328,5074,1
9.33,Turkana,400,130.62,7668311,5078,1
10,Turkana,16000,770,7668335,5070,1
12,Turkana,1000,120,7668328,5074,1
9.33,Turkana,400,130.62,7668311,5078,1
10,Turkana,16000,770,7668335,5070,1
12,Turkana,1000,120,7668328,5074,1
9.33,Turkana,400,130.62,7668311,5078,1
10,Turkana,16000,770,7668335,5070,1
12,Turkana,1000,120,7668328,5074,1
9.33,Turkana,400,130.62,7668311,5078,1
10,Turkana,16000,770,7668335,5070,1
12,Turkana,1000,120,7668328,5074,1
9.33,Turkana,400,130.62,7668311,5078,1
11.33,Turkana,16000,872.41,7668335,5070,1
12,Turkana,1000,120,7668328,5074,1
9.33,Turkana,400,130.62,7668311,5078,1
10,Turkana,16000,770,7668335,5070,1
12.67,Turkana,1000,126.7,7668328,5074,1
8.67,Turkana,400,121.38,7668311,5078,1
9.33,Turkana,16000,718.41,7668335,5070,1
10,Turkana,1000,100,7668328,5074,1
8,Turkana,400,112,7668311,5078,1
0,Turkana,16000,0,7668335,5070,3
10.67,Turkana,1000,106.7,7668328,5074,1
9.33,Turkana,400,130.62,7668311,5078,1
0,Turkana,16000,0,7668335,5070,3
10.67,Turkana,1000,106.7,7668328,5074,1
8.67,Turkana,400,121.38,7668311,5078,1
0,Turkana,16000,0,7668335,5070,3
10.67,Turkana,1000,106.7,7668328,5074,1
9.33,Turkana,400,130.62,7668311,5078,1
2.67,Turkana,16000,205.59,7668335,5070,1
12,Turkana,1000,120,7668328,5074,1
8.67,Turkana,400,121.38,7668311,5078,1
10,Turkana,16000,770,7668335,5070,1
10.67,Turkana,1000,106.7,7668328,5074,1
8.67,Turkana,400,121.38,7668311,5078,1
0,Turkana,16000,0,7668335,5070,3
12.67,Turkana,1000,126.7,7668328,5074,1
10,Turkana,400,140,7668311,5078,1
0,Turkana,16000,0,7668335,5070,3
12,Turkana,1000,120,7668328,5074,1
8.67,Turkana,400,121.38,7668311,5078,1
8.67,Turkana,16000,667.59,7668335,5070,1
12.67,Turkana,1000,126.7,7668328,5074,1
9.33,Turkana,400,130.62,7668311,5078,1
10.67,Turkana,16000,821.59,7668335,5070,1
10.67,Turkana,1000,106.7,7668328,5074,1
8.67,Turkana,400,121.38,7668311,5078,1
8.67,Turkana,16000,667.59,7668335,5070,1
10.67,Turkana,1000,106.7,7668328,5074,1
9.33,Turkana,400,130.62,7668311,5078,1
10,Turkana,16000,770,7668335,5070,1
10,Turkana,1000,100,7668328,5074,1
8.67,Turkana,400,121.38,7668311,5078,1
10,Turkana,16000,770,7668335,5070,1
10.67,Turkana,1000,106.7,7668328,5074,1
8.67,Turkana,400,121.38,7668311,5078,1
10.67,Turkana,16000,821.59,7668335,5070,1
11.33,Turkana,1000,113.3,7668328,5074,1
8,Turkana,400,112,7668311,5078,1
10.67,Turkana,16000,821.59,7668335,5070,1
10.67,Turkana,1000,106.7,7668328,5074,1
7.33,Turkana,400,102.62,7668311,5078,1
10.67,Turkana,16000,821.59,7668335,5070,1
12,Turkana,1000,120,7668328,5074,1
8.67,Turkana,400,121.38,7668311,5078,1
10,Turkana,16000,770,7668335,5070,1
10,Turkana,1000,100,7668328,5074,1
4.67,Turkana,400,65.38,7668311,5078,1
10.67,Turkana,16000,821.59,7668335,5070,1
11.33,Turkana,1000,113.3,7668328,5074,1
9.33,Turkana,400,130.62,7668311,5078,1
8.67,Turkana,16000,667.59,7668335,5070,1
10.67,Turkana,1000,106.7,7668328,5074,1
6.67,Turkana,400,93.38,7668311,5078,1
0,Turkana,16000,0,7668335,5070,3
12,Turkana,1000,120,7668328,5074,1
5.33,Turkana,400,74.62,7668311,5078,1
8.67,Turkana,16000,667.59,7668335,5070,1
12.67,Turkana,1000,126.7,7668328,5074,1
9.33,Turkana,400,130.62,7668311,5078,1
10.67,Turkana,16000,821.59,7668335,5070,1
12.67,Turkana,1000,126.7,7668328,5074,1
8,Turkana,400,112,7668311,5078,1
10,Turkana,16000,770,7668335,5070,1
11.33,Turkana,1000,113.3,7668328,5074,1
6,Turkana,400,84,7668311,5078,1
10.67,Turkana,16000,821.59,7668335,5070,1
12,Turkana,1000,120,7668328,5074,1
8.67,Turkana,400,121.38,7668311,5078,1
9.33,Turkana,16000,718.41,7668335,5070,1
12,Turkana,1000,120,7668328,5074,1
8.67,Turkana,400,121.38,7668311,5078,1
10,Turkana,16000,770,7668335,5070,1
12.67,Turkana,1000,126.7,7668328,5074,1
7.33,Turkana,400,102.62,7668311,5078,1
10.67,Turkana,16000,821.59,7668335,5070,1
12.67,Turkana,1000,126.7,7668328,5074,1
9.33,Turkana,400,130.62,7668311,5078,1
10.67,Turkana,16000,821.59,7668335,5070,1
10.67,Turkana,1000,106.7,7668328,5074,1
8,Turkana,400,112,7668311,5078,1
11.33,Turkana,16000,872.41,7668335,5070,1
12.67,Turkana,1000,126.7,7668328,5074,1
9.33,Turkana,400,130.62,7668311,5078,1
10,Turkana,16000,770,7668335,5070,1
10.67,Turkana,1000,106.7,7668328,5074,1
9.33,Turkana,400,130.62,7668311,5078,1
10.67,Turkana,16000,821.59,7668335,5070,1
12,Turkana,1000,120,7668328,5074,1
10,Turkana,400,140,7668311,5078,1
10.67,Turkana,16000,821.59,7668335,5070,1
12,Turkana,1000,120,7668328,5074,1
10.67,Turkana,400,149.38,7668311,5078,1
10.67,Turkana,16000,821.59,7668335,5070,1
12.67,Turkana,1000,126.7,7668328,5074,1
8.67,Turkana,400,121.38,7668311,5078,1
11.33,Turkana,16000,872.41,7668335,5070,1
10.67,Turkana,1000,106.7,7668328,5074,1
9.33,Turkana,400,130.62,7668311,5078,1
10.67,Turkana,16000,821.59,7668335,5070,1
10.67,Turkana,1000,106.7,7668328,5074,1
7.33,Turkana,400,102.62,7668311,5078,1
10.67,Turkana,16000,821.59,7668335,5070,1
10.67,Turkana,1000,106.7,7668328,5074,1
10.67,Turkana,400,149.38,7668311,5078,1
10.67,Turkana,16000,821.59,7668335,5070,1
10,Turkana,1000,100,7668328,5074,1
8.67,Turkana,400,121.38,7668311,5078,1
10,Turkana,16000,770,7668335,5070,1
12,Turkana,1000,120,7668328,5074,1
5.33,Turkana,400,74.62,7668311,5078,1
10,Turkana,16000,770,7668335,5070,1
10.67,Turkana,1000,106.7,7668328,5074,1
6,Turkana,400,84,7668311,5078,1
9.33,Turkana,16000,718.41,7668335,5070,1
10.67,Turkana,1000,106.7,7668328,5074,1
8.67,Turkana,400,121.38,7668311,5078,1
7.33,Turkana,16000,564.41,7668335,5070,1
12,Turkana,1000,120,7668328,5074,1
10,Turkana,400,140,7668311,5078,1
10.67,Turkana,16000,821.59,7668335,5070,1
10.67,Turkana,1000,106.7,7668328,5074,1
8,Turkana,400,112,7668311,5078,1
10,Turkana,16000,770,7668335,5070,1
10.67,Turkana,1000,106.7,7668328,5074,1
8.67,Turkana,400,121.38,7668311,5078,1
10,Turkana,16000,770,7668335,5070,1
12.67,Turkana,1000,126.7,7668328,5074,1
9.33,Turkana,400,130.62,7668311,5078,1
9.33,Turkana,16000,718.41,7668335,5070,1
12.67,Turkana,1000,126.7,7668328,5074,1
10,Turkana,400,140,7668311,5078,1
10.67,Turkana,16000,821.59,7668335,5070,1
12.67,Turkana,1000,126.7,7668328,5074,1
10.67,Turkana,400,149.38,7668311,5078,1
10.67,Turkana,16000,821.59,7668335,5070,1
12.67,Turkana,1000,126.7,7668328,5074,1
9.33,Turkana,400,130.62,7668311,5078,1
10,Turkana,16000,770,7668335,5070,1
12.67,Turkana,1000,126.7,7668328,5074,1
8.67,Turkana,400,121.38,7668311,5078,1
10,Turkana,16000,770,7668335,5070,1
12.67,Turkana,1000,126.7,7668328,5074,1
9.33,Turkana,400,130.62,7668311,5078,1
10,Turkana,16000,770,7668335,5070,1
10.67,Turkana,1000,106.7,7668328,5074,1
10,Turkana,400,140,7668311,5078,1
10.67,Turkana,16000,821.59,7668335,5070,1
11.33,Turkana,1000,113.3,7668328,5074,1
9.33,Turkana,400,130.62,7668311,5078,1
10,Turkana,16000,770,7668335,5070,1
11.33,Turkana,1000,113.3,7668328,5074,1
10,Turkana,400,140,7668311,5078,1
10,Turkana,16000,770,7668335,5070,1
11.33,Turkana,1000,113.3,7668328,5074,1
9.33,Turkana,400,130.62,7668311,5078,1
9.33,Turkana,16000,718.41,7668335,5070,1
12,Turkana,1000,120,7668328,5074,1
10,Turkana,400,140,7668311,5078,1
11.33,Turkana,16000,872.41,7668335,5070,1
12.67,Turkana,1000,126.7,7668328,5074,1
9.33,Turkana,400,130.62,7668311,5078,1
9.33,Turkana,16000,718.41,7668335,5070,1
12,Turkana,1000,120,7668328,5074,1
9.33,Turkana,400,130.62,7668311,5078,1
10.67,Turkana,16000,821.59,7668335,5070,1
12.67,Turkana,1000,126.7,7668328,5074,1
9.33,Turkana,400,130.62,7668311,5078,1
10,Turkana,16000,770,7668335,5070,1
12.67,Turkana,1000,126.7,7668328,5074,1
9.33,Turkana,400,130.62,7668311,5078,1
9.33,Turkana,16000,718.41,7668335,5070,1
11.33,Turkana,1000,113.3,7668328,5074,1
9.33,Turkana,400,130.62,7668311,5078,1
10,Turkana,16000,770,7668335,5070,1
12.67,Turkana,1000,126.7,7668328,5074,1
8.67,Turkana,400,121.38,7668311,5078,1
9.33,Turkana,16000,718.41,7668335,5070,1
10.67,Turkana,1000,106.7,7668328,5074,1
9.33,Turkana,400,130.62,7668311,5078,1
10,Turkana,16000,770,7668335,5070,1
12,Turkana,1000,120,7668328,5074,1
9.33,Turkana,400,130.62,7668311,5078,1
10,Turkana,16000,770,7668335,5070,1
12.67,Turkana,1000,126.7,7668328,5074,1
9.33,Turkana,400,130.62,7668311,5078,1
10.67,Turkana,16000,821.59,7668335,5070,1
12.67,Turkana,1000,126.7,7668328,5074,1
8.67,Turkana,400,121.38,7668311,5078,1
9.33,Turkana,16000,718.41,7668335,5070,1
12,Turkana,1000,120,7668328,5074,1
10,Turkana,400,140,7668311,5078,1
10,Turkana,16000,770,7668335,5070,1
11.33,Turkana,1000,113.3,7668328,5074,1
9.33,Turkana,400,130.62,7668311,5078,1
10,Turkana,16000,770,7668335,5070,1
12,Turkana,1000,120,7668328,5074,1
10,Turkana,400,140,7668311,5078,1
10.67,Turkana,16000,821.59,7668335,5070,1
11.33,Turkana,1000,113.3,7668328,5074,1
10,Turkana,400,140,7668311,5078,1
9.33,Turkana,16000,718.41,7668335,5070,1
12,Turkana,1000,120,7668328,5074,1
9.33,Turkana,400,130.62,7668311,5078,1
10.67,Turkana,16000,821.59,7668335,5070,1
10,Turkana,1000,100,7668328,5074,1
7.33,Turkana,400,102.62,7668311,5078,1
10.67,Turkana,16000,821.59,7668335,5070,1
10,Turkana,1000,100,7668328,5074,1
9.33,Turkana,400,130.62,7668311,5078,1
10.67,Turkana,16000,821.59,7668335,5070,1
12,Turkana,1000,120,7668328,5074,1
9.33,Turkana,400,130.62,7668311,5078,1
10,Turkana,16000,770,7668335,5070,1
11.33,Turkana,1000,113.3,7668328,5074,1
9.33,Turkana,400,130.62,7668311,5078,1
11.33,Turkana,16000,872.41,7668335,5070,1
11.33,Turkana,1000,113.3,7668328,5074,1
9.33,Turkana,400,130.62,7668311,5078,1
10.67,Turkana,16000,821.59,7668335,5070,1
11.33,Turkana,1000,113.3,7668328,5074,1
8.67,Turkana,400,121.38,7668311,5078,1
10.67,Turkana,16000,821.59,7668335,5070,1
10,Turkana,1000,100,7668328,5074,1
5.33,Turkana,400,74.62,7668311,5078,1
10,Turkana,16000,770,7668335,5070,1
11.33,Turkana,1000,113.3,7668328,5074,1
8,Turkana,400,112,7668311,5078,1
10.67,Turkana,16000,821.59,7668335,5070,1
10,Turkana,1000,100,7668328,5074,1
7.33,Turkana,400,102.62,7668311,5078,1
9.33,Turkana,16000,718.41,7668335,5070,1
10,Turkana,1000,100,7668328,5074,1
7.33,Turkana,400,102.62,7668311,5078,1
10,Turkana,16000,770,7668335,5070,1
10.67,Turkana,1000,106.7,7668328,5074,1
7.33,Turkana,400,102.62,7668311,5078,1
10.67,Turkana,16000,821.59,7668335,5070,1
12.67,Turkana,1000,126.7,7668328,5074,1
10,Turkana,400,140,7668311,5078,1
10,Turkana,16000,770,7668335,5070,1
12.67,Turkana,1000,126.7,7668328,5074,1
8.67,Turkana,400,121.38,7668311,5078,1
9.33,Turkana,16000,718.41,7668335,5070,1
